ID,TOPIC,LIKES,STARTED,HOWMANYMONTHSOLD,CATEGORY,PROARGUER,CONARGUER
39147,White children vs Asian children - Whites result in more negative teenagers,0,10/18/2013,87.7,People,emaan11,jvava
39148,"Young Earth Creationism is telling lies to make Money, nothing to do with God?",3,10/18/2013,87.66666666666667,Science,Sagey,Jakeross6
39149,Was America Founded on Judeo-Christian Values?,1,10/18/2013,87.6,Society,rugbypro5,Kumquatodor
39154,The Flat Earth Theory is True. The Round Earth Theory is False.,1,10/19/2013,87.56666666666666,Science,Anti-atheist,rottingroom
39158,Micro-Evolution will not undergo Macro-Evolution,0,10/19/2013,87.63333333333334,Religion,radz,Anonymous
39170,[P.S. Read argument before accepting] What would you do?,2,10/19/2013,87.66666666666667,Funny,The-DATA-plan,blackfirewolf
39207,State Standardized Tests,0,10/20/2013,87.6,Education,countzander,mzoldos
39221,Should Pokemon be Banned,1,10/20/2013,87.5,Games,sheraz1234,Mikal
39234,"Continue the Sentence No. 1,000 (there has been so many!!!!!)",0,10/21/2013,87.56666666666666,Funny,yay842,mikicat10
39241,free will does not exist,2,10/21/2013,87.56666666666666,Philosophy,AndrewB686,Jakeross6
39262,is chess a skill that all people should know,1,10/21/2013,87.56666666666666,Games,leadeagle01,MasterOfTheUniverse
39275,Iraq war was justified,0,10/21/2013,87.56666666666666,Politics,theHomelessPanda,Adam2
39279,obama,0,10/21/2013,87.56666666666666,Politics,Taylor.Gregory,joshua1998
39280,minecraft is awsome,0,10/21/2013,87.56666666666666,Games,joshua1998,JimmyRusltler
39281,Moral subjectivism is false.,6,10/28/2013,87.13333333333334,Philosophy,popculturepooka,Rational_Thinker9119
39293,Dogs Are Better Than Cats,1,10/21/2013,87.56666666666666,Funny,MasterOfTheUniverse,qaspur
39297,I will not contradict myself,0,10/25/2013,87.43333333333334,Miscellaneous,funwiththoughts,Natusake
39303,Chuck Norris Facts,4,10/22/2013,87.53333333333333,Funny,MoralityProfessor,Lazy_Lipids
39313,"Would you like only one GOVT around the world, ?",3,10/22/2013,87.4,Politics,themohawkninja,anand21e
39324,Should public smoking be allowed in the United States?,1,10/22/2013,87.3,People,mav935,WheezySquash8
39325,Is Imagination real,0,10/22/2013,87.53333333333333,Health,RijaandMalala,WhizKid
39334,Statutory rape laws need to be changed,0,10/22/2013,87.53333333333333,Society,luvx,LtCmdrData
39371,product placement in tv,1,10/23/2013,87.5,TV,NiqashMotawadi3,chipstudent
39373,Should the citizens of the U.S be able to use AR15s or the like for self-defence.,0,10/23/2013,87.5,Politics,Juris_Naturalis,mcraftKnight
39389,should students have to do homework?,-1,10/23/2013,87.36666666666666,Education,jesusfreak22,masterdebator4thewin
39391,Presentism Is False,0,10/23/2013,87.53333333333333,Philosophy,Rational_Thinker9119,lovespellssa
39394,"God is One, not Trinity",4,10/23/2013,87.53333333333333,Religion,JesusIsOneGod,2-D
39398,We do not hold our politicians to the same moral standards as children,1,10/24/2013,87.33333333333333,Politics,miketheman1200,jvava
39403,Does God exist,0,10/24/2013,87.33333333333333,Religion,lovespellssa,TrueScotsman
39409,Polygamy,0,10/24/2013,87.5,Politics,Nurgul,Ismagulova
39416,The Battle of Stalingrad was the most important battle of WWII,0,10/24/2013,87.5,Politics,STALIN,Rshan1023
39417,The Battle of Stalingrad was more important than any other battle that took place during WWII.,0,10/24/2013,87.5,Politics,STALIN,Epiphron
39418,Gun Control,7,10/24/2013,87.5,Politics,TrueScotsman,jnedwards11
39446,Gays should be rounded up and forced into slavery.,0,10/25/2013,87.43333333333334,Funny,brian_eggleston,ironknight47
39485,Rap Battle: Adolf Hitler vs. Joseph Stalin,4,10/26/2013,87.26666666666667,Funny,PatriotPerson,Raisor
39502,what is the purpose of schooling?,0,10/26/2013,87.43333333333334,Education,Stonewall,ryukendo
39525,Gay marriage should be allowed in a church.,0,10/27/2013,87.4,Religion,TrueScotsman,bwbraves
39526,"""the pursuit of happiness"" is more decorative than meaningful",2,10/27/2013,87.16666666666667,Miscellaneous,rross,NiqashMotawadi3
39530,Church and State should remain separate.,1,10/27/2013,87.36666666666666,Politics,briantheliberal,TheOncomingStorm
39531,Obama being a Failure,1,10/27/2013,87.4,Politics,TheAntidoter,747flyer
39540,The Bible is inerrant,1,10/28/2013,87.36666666666666,Religion,radz,NiqashMotawadi3
39553,should not true stories be aloud in articles,-1,10/28/2013,87.36666666666666,People,bsh1,terry50
39560,Stalin was the most influential leader of the 20th century (meaning he effected the world the most).,0,10/28/2013,87.36666666666666,Politics,STALIN,Oromagi
39568,Competitive computer games should be the part of Olyimpics games.,-1,10/28/2013,87.36666666666666,Sports,wannamakesomefun,TrueScotsman
39570,Compulsory Voting for Presidential Elections- Yes or No?,1,10/28/2013,87.36666666666666,Politics,bsh1,z_a_farb
39574,Knowledge of a God's Existence or Non-Existence is Not Possible,-1,10/28/2013,87.36666666666666,Philosophy,TrueScotsman,TheOncomingStorm
39579,Equal rights for women (I'm for),0,10/28/2013,87.36666666666666,Politics,Liberalmoderate14,MCUOfficial
39582,China must be checked,0,10/28/2013,87.2,Politics,doyoureallythinkso,2-D
39590,Death Penalty,0,10/29/2013,87.16666666666667,Society,eightsquare,themohawkninja
39596,Adolf Hitler's government didn't have only negative sides,4,10/29/2013,87.1,Politics,Dauletaliyeva,Beverlee
39599,Nothing does not exist,1,10/29/2013,87.33333333333333,Philosophy,Cantseeinthedark,themohawkninja
39624,Funny Video/Song Debate,1,10/29/2013,87.3,Funny,lannan13,sakskidz
39631,The Ontological Argument For God's Existence Is Sound,6,10/29/2013,87.16666666666667,Philosophy,KRFournier,Rational_Thinker9119
39635,It's rational to believe in religion and/or God or just have faith,1,10/29/2013,87.3,Religion,MrJK,Ssunlimited
39668,Atheism is a religion,1,10/30/2013,87.3,Religion,Cantseeinthedark,iamanatheistandthisiswhy
39674,"""Truth-seeking ought to take precedence over attorney-client privilege.""",1,10/30/2013,87.3,Politics,Radix,chrimill
39686,Yugioh is better then pokemon,0,10/30/2013,87.3,TV,Gohan12345,JohnnyS101
39694,Atheism is an Illogical Worldview,4,10/30/2013,87.13333333333334,Religion,janetsanders733,Rational_Thinker9119
39697,Wonder Woman is the best Female Super Hero,0,10/30/2013,87.26666666666667,Entertainment,Mockery,sakskidz
39700,All Women Are Beautiful,0,10/30/2013,87.26666666666667,People,Mockery,Barnsworth
39714,Comics Are a Form of Literature,0,10/31/2013,87.23333333333333,Arts,Mockery,UnopinionatedMoron
39715,Interracial Marriage is a Wonderful Thing,0,10/31/2013,87.23333333333333,People,Mockery,ss11311086
39832,Catholicism is morally sound and biblically correct,0,11/1/2013,87.2,Religion,CynicalDiogenes,TrueScotsman
39834,Lame Jokes,1,11/2/2013,87.2,Funny,Sitara,mikicat10
39837,Teens should be fashionable in their own way without people telling them what to wear,5,11/2/2013,87.2,Fashion,Zendayalover156,HungerGamesLover
39840,"one world's one government, and not many governments, in the future.",2,11/2/2013,87.2,Philosophy,Aeiouasdf,jvava
39844,mexico drug promblem,0,11/2/2013,87.2,Health,alexisgalloway,00r3d
39846,Unilateral military force by the United States is justified to prevent nuclear proliferation.,1,11/2/2013,87.03333333333333,Politics,B3N,themohawkninja
39847,Abortion,0,11/2/2013,87.2,Religion,Zendayalover156,botkinh
39859,Legalizing abortion,0,11/2/2013,87.2,Politics,BEM1019,rightwrong
39862,Muhammad wrote some Qur'anic verses in order to have sex with more women,0,11/2/2013,87.2,Religion,muslimnomore,TG2333
39947,The atomic bombings in Japan were acts of terrorism,1,11/4/2013,87.13333333333334,Politics,Caine_M_L_Green,TrueScotsman
39956,Being atheist is an illogical move,-1,11/4/2013,87.1,Religion,Politician94,MrJK
39960,Did The Amazing Spider-Man suck?,0,11/4/2013,87.13333333333334,Entertainment,MetaWarlord135,imabench
39962,Evolution should be taught in schools,4,11/4/2013,87.0,Education,MysticEgg,TheUser
39970,Should gays be allowed to raise children?,2,11/4/2013,86.9,People,katiigrace,Dr.Intellegent
39971,The role of the Soviet Union in defeating Germany was greater than that of the Western Allies.,1,11/4/2013,87.13333333333334,Politics,STALIN,JimmyRusltler
39982,Are Robots useful to the world,2,11/4/2013,87.13333333333334,Science,Kavitha,Oromagi
39983,"Sport Is a Man""s World",1,11/5/2013,87.1,Health,frivpop,birdlandmemories
39987,PlayStation vs Xbox round 2,0,11/5/2013,87.06666666666666,Games,TetsuRiken,Playstationsucks001
39989,Anime is awesome round 2,2,11/5/2013,87.1,TV,TetsuRiken,Playstationsucks001
39990,The Notorious B.I.G ruined HIp Hop/ Rap,1,11/5/2013,86.96666666666667,Music,abeoma,WheezySquash8
40022,"'Adoption of the Populist Party's ideals would/is beneficial for the United States of America.""",3,11/5/2013,86.86666666666666,Politics,lannan13,thett3
40023,Does .999... Equal 1?,-1,11/5/2013,87.1,Miscellaneous,SeventhProfessor,Zoo903
40026,All organized religions have one thing in common that destroys them,2,11/5/2013,87.1,Religion,brett.winstead,TheHighwayman
40027,Should Printed Money be Backed by Gold?,3,11/5/2013,86.93333333333334,Politics,clarkmcc,EndarkenedRationalist
40029,Death penalty,1,11/5/2013,87.1,Society,SPENCERJOYAGE14,SONOFGOD2013
40031,Should we allow Contemporary Christian music in our churches?,2,11/5/2013,87.1,Religion,pwhisper,2-D
40038,Elves are better than Dwarves,0,11/5/2013,87.1,Science,Lordgrae,The_Old_Man
40044,Should Pro-Life propaganda be shown to kids?,1,11/6/2013,86.9,Politics,Dan4reason,rodgerthatjerry
40046,God must Exist for Objective Moral values to Exist,0,11/6/2013,86.83333333333333,Religion,janetsanders733,SimpleObserverofThings
40047,The Seventh Day Adventist Church do not hold the correct doctrine,0,11/6/2013,87.06666666666666,Religion,fnarkchang,Nzrsaa
40054,Who was the best U.S. President? II,2,11/6/2013,87.03333333333333,Politics,austinlaam,PatriotPerson
40066,Should kids under 10 years old be able to have iphones,0,11/6/2013,87.06666666666666,Technology,Nerd_in_a_Trenchcoat,edog2001
40072,Should Students Be Paid to Go to School?,3,11/6/2013,87.06666666666666,Education,Hasteify,Stonewall
40081,Logos referring to Native Americans should be banned,0,11/6/2013,87.06666666666666,Politics,AndrewB686,jvava
40085,Socialism is more rational than Capitalism,7,11/6/2013,86.83333333333333,Politics,austinlaam,thett3
40089,Rap battle,3,11/6/2013,86.9,Society,SONOFGOD2013,jpt
40090,Revive DDO Tournament R1: Compulsory Voting,2,11/6/2013,87.03333333333333,Society,bsh1,tylergraham95
40095,A Neo-Lorentzian Ether Exists,7,11/6/2013,86.83333333333333,Science,Sargon,Citrakayah
40098,Building 7 was a controlled demolition,1,11/7/2013,87.0,Politics,deb8ter,Ragnar
40111,Should there be strippers?,-3,11/7/2013,87.0,Entertainment,livingproog69,Putt-Putt
40128,drinking age being lowered,0,11/7/2013,86.86666666666666,Politics,Lil_b_from_the_pack,Creamecicle2014
40139,Should the U. S. Government fund rehabilitation to illegal drug abusers?,2,11/7/2013,87.0,Health,Thyanchor,dabeast5764
40180,A world with only agnostics would be better than the current world with its multitude of religions.,1,11/8/2013,86.96666666666667,Philosophy,Jirezhiat,calculatedr1sk
40199,Do you believe in TRUE LOVE / FOREVER?,0,11/8/2013,87.0,People,Artpop,CynicalDiogenes
40207,The Census is one of the more totalitarian aspects of the government,0,11/8/2013,86.96666666666667,Society,aiah17,Dan4reason
40209,"The walls of DDO should be smeared with the blood of trolls, spammers, and the opinions section",3,11/8/2013,86.76666666666667,Miscellaneous,imabench,STALIN
40215,Should the United States lower its drinking age from 21 to 18?,1,11/8/2013,86.83333333333333,Society,TrueScotsman,eternity1988
40227,There is no such thing as God.,-1,11/9/2013,86.73333333333333,Religion,Artpop,fapsterguns1
40233,Atheism is a world view.,0,11/9/2013,86.93333333333334,Religion,Rational_Thinker9119,MrJK
40234,Should There be Armed Guards And Metal Detectors in All Schools Nationwide,-1,11/9/2013,86.93333333333334,Economics,drakek2838,Dr.Intellegent
40245,Atheists enjoy at least the same quality of life as Christians.,0,11/9/2013,86.93333333333334,Religion,2-D,imabench
40246,Liberals' DDO Tournament R1: Poverty and the Enviroment,0,11/9/2013,86.93333333333334,Society,bsh1,Lordgrae
40249,Is Obama overall a good and productive president?,5,11/9/2013,86.7,Politics,PotBelliedGeek,Mikal
40266,Snakes should become extinct,-3,11/10/2013,86.9,Miscellaneous,DOOMILES,SeventhProfessor
40270,Homosexuality should be accepted by humanity,1,11/10/2013,86.66666666666667,Philosophy,AndrewB686,Inspired
40272,Abortion: A Secular Debate,7,11/10/2013,86.7,Philosophy,austinlaam,alexnotmurfs
40274,Does Evolution negate Intelligent Design? Does Intelligent Design negate evolution?,2,11/10/2013,86.9,Religion,Nulosaur,PotBelliedGeek
40275,Religion should NOT be thought in schools,-1,11/10/2013,86.9,Religion,ShamrockDebater,SeventhProfessor
40277,You're old enough to have sex at the age of 17.,0,11/10/2013,86.9,People,Artpop,Fayzov
40281,There should be lass MATH in schools.,1,11/10/2013,86.93333333333334,Education,Artpop,Inspired
40286,Was Japan really bad to korea?,0,11/10/2013,86.93333333333334,People,HOBOES,Inspired
40287,High school should NOT be mandatory,0,11/10/2013,86.7,Education,Nulosaur,bballboy9876
40288,Christianity is Good For America,0,11/11/2013,86.9,Religion,TrueScotsman,austinlaam
40289,Liberals tend to place emotion over logic more than other political identities,3,11/10/2013,86.76666666666667,Politics,Mrs.lynch,TheHitchslap
40291,Medical Marijuana Should Not Be Legalized.,4,11/10/2013,86.93333333333334,Society,donald.keller,RocketEngineer
40295,Resolved: Prohibition should be made law again,0,11/10/2013,86.93333333333334,Society,Inspired,jvava
40296,why do you masterbate with tweesers,0,11/10/2013,86.66666666666667,Sports,BillyandEthan,imabench
40298,Liberals tournament R1: There Should Be a Death Penalty.,0,11/10/2013,86.93333333333334,Politics,Magic8000,HenryGBR
40300,Lets talk about god,5,11/11/2013,86.9,Religion,SONOFGOD2013,Mrs.lynch
40314,Goku vs. Wolverine,0,11/11/2013,86.9,TV,idebatewithniggz,cantbeatawesome
40317,Media is harming people's thoughts,0,11/11/2013,86.9,Technology,HallowedByTheName,TheSilentQ
40321,Resolved: 'Crack Baby Basketball' should become a real thing,0,11/11/2013,86.73333333333333,Sports,imabench,Cantseeinthedark
40328,There is a God.,0,11/11/2013,86.73333333333333,Religion,UnderHill,Sargon
40344,Aliens are real,2,11/11/2013,86.9,Science,the_swag_master,WW2_Freak
40347,The Denver Broncos are currently the best team in American Football,0,11/11/2013,86.9,Sports,UnderHill,Mikal
40358,The Universe Can Be Explained Naturally Without God,2,11/11/2013,86.9,Philosophy,Inspired,Rational_Thinker9119
40376,Birth Control,3,11/12/2013,86.86666666666666,Society,michelleknueven,abigailholmes
40418,"The Qur'an is not the word of God, it contains too many scientific mistakes.",0,11/12/2013,86.86666666666666,Religion,wateva232,fuzala
40421,Kid gohan can beat Monkey.D.Luffy,0,11/12/2013,86.86666666666666,TV,Gohan12345,Darklordcomp
40428,Teenagers Need to Have More Leeway,2,11/12/2013,86.7,People,TapQueen96,Nilly
40461,Finish the sentence (level: easy),1,11/13/2013,86.66666666666667,Arts,STALIN,fuzala
40462,Finish the sentence (WWII style),0,11/13/2013,86.83333333333333,Arts,STALIN,SeventhProfessor
40463,"STALIN needs to cut the crap, and stop putting up one ""Finish the Sentence"" game after another",0,11/13/2013,86.66666666666667,Entertainment,devin.cooper64,STALIN
40476,The bible is fable.,-2,11/13/2013,86.8,Religion,DudeStop,jesusfreak22
40477,Drinking Age.,1,11/13/2013,86.8,People,CUA,ADreamOfLiberty
40480,Truth Seeking ought to take precedence over attorney client privilege,-2,11/13/2013,86.83333333333333,Economics,NorthDebater,WriterSelbe
40486,CreateDebate.com is a better debating medium that Debate.org,0,11/13/2013,86.83333333333333,Miscellaneous,Ayyuba,funwiththoughts
40489,Mustaches are a turn off,0,11/13/2013,86.83333333333333,Funny,ktblondie,WriterSelbe
40490,There is no Observable Evidence for Macroevolution,1,11/13/2013,86.83333333333333,Science,logicaldebater,MikeNH
40493,bible is not word of god,1,11/13/2013,86.6,Religion,Somecrap,SONOFGOD2013
40495,World involvement in vietnam was not necessary!,0,11/13/2013,86.8,Miscellaneous,Robdog_1996,Krieg01
40503,Should abortion be legal?,0,11/14/2013,86.8,People,calculatedr1sk,PepperButler
40509,Should the Bible be taken as a historically accurate source?,3,11/14/2013,86.56666666666666,Religion,TheOncomingStorm,AlexThunder
40512,Creationism lacks scientific backing.,0,11/14/2013,86.8,Science,tylergraham95,drzevia
40514,lacrosse is better then soccer,-3,11/14/2013,86.8,Sports,xxxSoccerholic17xxx,black333
40557,rap battle,1,11/14/2013,86.8,Music,LAQUAINE,mrstealyogirl
40559,There is an Osama bin Laden accomplice on the loose,1,11/14/2013,86.7,Politics,yodelingiscool,imabench
40562,Is Capitalism a Form of Slavery?,0,11/14/2013,86.7,Politics,LilBabyJesus,ADreamOfLiberty
